Timestamp,Temperature_C,Temperature_Max_C,Temperature_Min_C,Humidity_Percent,Solar_Irradiance_W_m2,Clear_Sky_Irradiance_W_m2,Rainfall_mm,Wind_Speed_m_s,Clear_Sky_Index,Soil_Moisture_Percent,Groundwater_Depth_m,Power_Output_W
07-03-2024 19:00,29.4,38.2,22.7,21.6,0,0,0,1.5,0,28.1,9,0
07-03-2024 20:00,28.5,38.2,22.7,22.3,0,0,0,1.6,0,28,9,0
07-03-2024 21:00,27.6,38.2,22.7,22.6,0,0,0,1.6,0,28,9,0
07-03-2024 22:00,26.7,38.2,22.7,22.8,0,0,0,1.5,0,28,9,0
07-03-2024 23:00,25.7,38.2,22.7,23.7,0,0,0,1.4,0,28,9,0
08-03-2024 00:00,24.7,38.2,22.7,25.8,0,0,0,1.4,0,28,9,0
08-03-2024 01:00,23.9,38.2,22.7,28.9,0,0,0,1.4,0,28,9,0
08-03-2024 02:00,23.1,38.2,22.7,33.1,0,0,0,1.1,0,28,9,0
08-03-2024 03:00,22.6,38.2,22.6,36.8,0,0,0,0.8,0,28,9,0
08-03-2024 04:00,22.3,38.2,22.3,38.2,0,0,0,0.9,0,28,9,0
08-03-2024 05:00,21.3,38.2,21.3,39.7,0,0,0,1.1,0,28,9,0
08-03-2024 06:00,22.6,38.2,21.3,35.1,47.2,47.2,0,2,1,28,9,236.2
08-03-2024 07:00,26,38.2,21.3,29.1,250,250,0,3.2,1,27.9,9,1246
08-03-2024 08:00,30.1,38.2,21.3,24.7,494.4,494.4,0,3.5,1,27.9,9,2423.5
08-03-2024 09:00,33.8,38.2,21.3,19.7,708.3,708.3,0,3.6,1,27.9,9,3419.6
08-03-2024 10:00,36.2,38.2,21.3,16.8,863.9,866.7,0,3.4,0.997,27.9,9,4129.3
08-03-2024 11:00,37.6,38.2,21.3,15.4,927.8,936.1,0,3,0.991,27.9,9,4408.7
08-03-2024 12:00,38.4,38.4,21.3,14.5,919.5,936.1,0,2.7,0.982,27.9,9,4354.6
08-03-2024 13:00,38.8,38.8,21.3,14,813.9,858.3,0,2.4,0.948,27.9,9,3847.9
08-03-2024 14:00,38.7,38.8,21.3,13.8,688.9,702.8,0,2.2,0.98,27.8,9,3258.3
08-03-2024 15:00,38.1,38.8,21.3,14.2,461.1,486.1,0,2.3,0.949,27.8,9,2186.4
08-03-2024 16:00,36.9,38.8,21.3,15,227.8,244.4,0,2.4,0.932,27.8,9,1085.7
08-03-2024 17:00,33.5,38.8,21.3,18.4,44.4,47.2,0,1.2,0.941,27.8,9,214.6
08-03-2024 18:00,30.7,38.8,21.3,21.8,0,0,0,1.2,0,27.8,9,0
08-03-2024 19:00,29.7,38.8,21.3,23.5,0,0,0,1.3,0,27.8,9,0
08-03-2024 20:00,28.8,38.8,21.3,25.3,0,0,0,1.4,0,27.8,9,0
08-03-2024 21:00,28.2,38.8,21.3,26.7,0,0,0,1.5,0,27.8,9,0
08-03-2024 22:00,28.1,38.8,21.3,28.1,0,0,0,2,0,27.8,9,0
08-03-2024 23:00,27.8,38.8,21.3,31.5,0,0,0,2.7,0,27.8,9,0
09-03-2024 00:00,26.2,38.8,21.3,38.8,0,0,0,2.1,0,27.8,9,0
09-03-2024 01:00,24.9,38.8,21.3,44.9,0,0,0,1.5,0,27.8,9,0
09-03-2024 02:00,24,38.8,21.3,47.8,0,0,0,1.1,0,27.7,9,0
09-03-2024 03:00,23.5,38.8,21.3,49,0,0,0,1,0,27.7,9,0
09-03-2024 04:00,23.1,38.8,21.3,49.4,0,0,0,1,0,27.7,9,0
09-03-2024 05:00,22.7,38.8,22.6,50.1,0,0,0,1,0,27.7,9,0
09-03-2024 06:00,24.4,38.8,22.7,44.9,44.4,44.4,0,1.7,1,27.7,9,222.2
09-03-2024 07:00,28.1,38.8,22.7,37,236.1,238.9,0,2.7,0.988,27.7,9,1166.8
09-03-2024 08:00,31.6,38.8,22.7,31.8,469.4,469.4,0,2.5,1,27.7,9,2286.9
09-03-2024 09:00,34.3,38.8,22.7,27.1,677.8,680.6,0,1.8,0.996,27.7,9,3265.5
09-03-2024 10:00,36.3,38.8,22.7,23.5,833.3,833.3,0,1.5,1,27.7,9,3981.4
09-03-2024 11:00,37.7,38.8,22.7,21,925,925,0,1.5,1,27.7,9,4393.6
09-03-2024 12:00,38.6,38.8,22.7,19.4,911.1,930.6,0,1.5,0.979,27.6,9,4311.1
09-03-2024 13:00,39,39,22.7,18.4,800,852.8,0,1.4,0.938,27.6,9,3779
09-03-2024 14:00,38.8,39,22.7,18.4,666.7,697.2,0,1.3,0.956,27.6,9,3152
09-03-2024 15:00,38.3,39,22.7,19,444.4,480.6,0,1.4,0.925,27.6,9,2105.5
09-03-2024 16:00,37.2,39,22.7,20.4,200,222.2,0,1.8,0.9,27.6,9,952
09-03-2024 17:00,34.8,39,22.7,23.5,30.6,36.1,0,1.3,0.848,27.6,9,147.1
09-03-2024 18:00,33.4,39,22.7,25.5,0,0,0,1.7,0,27.6,9,0
09-03-2024 19:00,33.2,39,22.7,26,0,0,0,2.6,0,27.6,9,0
09-03-2024 20:00,32.6,39,22.7,26.9,0,0,0,2.9,0,27.6,9,0
09-03-2024 21:00,32,39,22.7,27.8,0,0,0,3.1,0,27.6,9,0
09-03-2024 22:00,31.2,39,22.7,29.8,0,0,0,3.8,0,27.5,9,0
09-03-2024 23:00,29.9,39,22.7,35.9,0,0,0,4.7,0,27.5,9,0
10-03-2024 00:00,28.1,39,22.7,45.2,0,0,0,4.9,0,27.5,9,0
10-03-2024 01:00,27,39,22.7,51.2,0,0,0,4.4,0,27.5,9,0
10-03-2024 02:00,26.4,39,22.7,53.4,0,0,0,3.4,0,27.5,9,0
10-03-2024 03:00,26.1,39,22.7,53.9,0,0,0,2.7,0,27.5,9,0
10-03-2024 04:00,25.8,39,22.7,54,0,0,0,2.5,0,27.5,9,0
10-03-2024 05:00,25.5,39,24.4,54.4,0,0,0,2.5,0,27.5,9,0
10-03-2024 06:00,26.3,39,25.5,51.7,41.7,44.4,0,3.7,0.939,27.5,9,207.6
10-03-2024 07:00,28.5,39,25.5,44.6,211.1,238.9,0,4.7,0.884,27.5,9,1041.6
10-03-2024 08:00,31.4,39,25.5,36.7,436.1,475,0,4.7,0.918,27.5,9,2126.4
10-03-2024 09:00,33.9,39,25.5,31,680.6,680.6,0,4,1,27.5,9,3284.5
10-03-2024 10:00,35.9,39,25.5,27.4,838.9,841.7,0,3.3,0.997,27.4,9,4014.8
10-03-2024 11:00,37.3,39,25.5,25,916.7,919.5,0,2.7,0.997,27.4,9,4361.5
10-03-2024 12:00,38.1,39,25.5,23.4,813.9,925,0,2.2,0.88,27.4,9,3859.3
10-03-2024 13:00,38.4,38.8,25.5,22.7,750,841.7,0,1.7,0.891,27.4,9,3551.8
10-03-2024 14:00,38.3,38.4,25.5,22.3,591.7,686.1,0,1.4,0.862,27.4,9,2803.3
10-03-2024 15:00,37.9,38.4,25.5,22.5,366.7,472.2,0,1.5,0.777,27.4,9,1740.3
10-03-2024 16:00,36.9,38.4,25.5,23.6,180.6,241.7,0,1.9,0.747,27.4,9,860.7
10-03-2024 17:00,35,38.4,25.5,26.4,38.9,47.2,0,1.5,0.824,27.4,9,186.9
10-03-2024 18:00,33.2,38.4,25.5,29.2,0,0,0,1.5,0,27.4,9,0
10-03-2024 19:00,33.2,38.4,25.5,29.1,0,0,0,2.7,0,27.3,9,0
10-03-2024 20:00,32.7,38.4,25.5,29.3,0,0,0,3.7,0,27.3,9,0
10-03-2024 21:00,31.4,38.4,25.5,31,0,0,0,4.3,0,27.3,9,0
10-03-2024 22:00,29.6,38.4,25.5,36.2,0,0,0,5.2,0,27.3,9,0
10-03-2024 23:00,27.5,38.4,25.5,45.7,0,0,0,5.4,0,27.3,9,0
11-03-2024 00:00,26.1,38.4,25.5,54.2,0,0,0,4.5,0,27.3,9,0
11-03-2024 01:00,25.3,38.4,25.3,59.7,0,0,0,3.8,0,27.3,9,0
11-03-2024 02:00,25,38.4,25,62.3,0,0,0,3.5,0,27.3,9,0
11-03-2024 03:00,24.8,38.4,24.8,63.3,0,0,0,3.2,0,27.3,9,0
11-03-2024 04:00,24.7,38.4,24.7,63.9,0,0,0,3.1,0,27.3,9,0
11-03-2024 05:00,24.5,38.4,24.5,64.4,0,0,0,2.9,0,27.2,9,0
11-03-2024 06:00,25,38.4,24.5,61.8,44.4,44.4,0,3.6,1,27.2,9,222.2
11-03-2024 07:00,27.3,38.4,24.5,50.5,211.1,227.8,0,4.2,0.927,27.2,9,1046.6
11-03-2024 08:00,30.3,38.4,24.5,38.7,436.1,458.3,0,4.3,0.952,27.2,9,2136
11-03-2024 09:00,32.8,38.4,24.5,32.1,658.3,658.3,0,3.9,1,27.2,9,3191.4
11-03-2024 10:00,34.8,38.4,24.5,28.2,816.7,819.5,0,3.3,0.997,27.2,9,3926.6
11-03-2024 11:00,36.4,38.4,24.5,25.8,866.7,880.6,0,2.9,0.984,27.2,9,4139.2
11-03-2024 12:00,37.5,38.4,24.5,24.1,822.2,861.1,0,2.7,0.955,27.2,9,3908.6
11-03-2024 13:00,37.9,38.3,24.5,23.4,716.7,766.7,0,2.7,0.935,27.2,9,3401.3
11-03-2024 14:00,37.7,37.9,24.5,23.2,569.4,619.4,0,2.6,0.919,27.2,9,2704.5
11-03-2024 15:00,36.8,37.9,24.5,24,386.1,408.3,0,2.7,0.946,27.1,9,1840.9
11-03-2024 16:00,35.9,37.9,24.5,24.9,155.6,161.1,0,2.8,0.966,27.1,9,744.7
11-03-2024 17:00,34.3,37.9,24.5,26.8,30.6,33.3,0,1.9,0.919,27.1,9,147.4
11-03-2024 18:00,32.6,37.9,24.5,29.2,0,0,0,1.5,0,27.1,9,0
11-03-2024 19:00,32.1,37.9,24.5,30,0,0,0,1.9,0,27.1,9,0
11-03-2024 20:00,31.7,37.9,24.5,30.4,0,0,0,2.5,0,27.1,9,0
11-03-2024 21:00,31.2,37.9,24.5,31.7,0,0,0,3.6,0,27.1,9,0
11-03-2024 22:00,30,37.9,24.5,35.8,0,0,0,4.4,0,27.1,9,0
11-03-2024 23:00,28.5,37.9,24.5,43.2,0,0,0,4.8,0,27.1,9,0
12-03-2024 00:00,27.1,37.9,24.5,51,0,0,0,4.2,0,27.1,9,0
12-03-2024 01:00,26.2,37.9,24.5,55.2,0,0,0,3.7,0,27.1,9,0
12-03-2024 02:00,25.7,37.9,24.5,56,0,0,0,3.2,0,27.1,9,0
12-03-2024 03:00,25.5,37.9,24.5,55.7,0,0,0,3,0,27,9,0
12-03-2024 04:00,25.2,37.9,24.5,55.9,0,0,0,2.9,0,27,9,0
12-03-2024 05:00,25,37.9,25,56.7,0,0,0,2.8,0,27,9,0
12-03-2024 06:00,25.4,37.9,25,55.2,44.4,44.4,0,3.3,1,27,9,221.8
12-03-2024 07:00,27.7,37.9,25,46.9,233.3,236.1,0,4,0.988,27,9,1154.8
12-03-2024 08:00,30.7,37.9,25,37.2,416.7,419.4,0,4,0.994,27,9,2037.6
12-03-2024 09:00,33.6,37.9,25,30.7,644.4,647.2,0,3.1,0.996,27,9,3113.7
12-03-2024 10:00,35.8,37.9,25,26.2,811.1,813.9,0,2.1,0.997,27,9,3883.4
12-03-2024 11:00,37.4,37.9,25,23.2,888.9,894.5,0,1.5,0.994,27,9,4227.4
12-03-2024 12:00,38.3,38.3,25,21.4,888.9,900,0,1.4,0.988,26.9,9,4211.4
12-03-2024 13:00,38.8,38.8,25,20.3,816.7,822.2,0,1.4,0.993,26.9,9,3861.2
12-03-2024 14:00,38.8,38.8,25,19.7,633.3,666.7,0,1.6,0.95,26.9,9,2994.1
12-03-2024 15:00,38.2,38.8,25,20,413.9,452.8,0,1.7,0.914,26.9,9,1961.8
12-03-2024 16:00,37.1,38.8,25,21,208.3,219.4,0,1.8,0.949,26.9,9,991.9
12-03-2024 17:00,35.1,38.8,25,23.4,36.1,36.1,0,1.2,1,26.9,9,173.3
12-03-2024 18:00,33.1,38.8,25,26.1,0,0,0,1,0,26.9,9,0
12-03-2024 19:00,32.5,38.8,25,26.9,0,0,0,1.3,0,26.9,9,0
12-03-2024 20:00,32,38.8,25,27.7,0,0,0,1.6,0,26.9,9,0
12-03-2024 21:00,31.3,38.8,25,28.5,0,0,0,1.7,0,26.9,9,0
12-03-2024 22:00,30.6,38.8,25,29.6,0,0,0,1.8,0,26.9,9,0
12-03-2024 23:00,29.6,38.8,25,31.1,0,0,0,1.9,0,26.8,9,0
13-03-2024 00:00,28.3,38.8,25,33.5,0,0,0,1.9,0,26.8,9,0
13-03-2024 01:00,27.2,38.8,25,35.8,0,0,0,2,0,26.8,9,0
13-03-2024 02:00,26.2,38.8,25,38.4,0,0,0,2.1,0,26.8,9,0
13-03-2024 03:00,25.6,38.8,25,41.5,0,0,0,2.2,0,26.8,9,0
13-03-2024 04:00,25.1,38.8,25,46.1,0,0,0,2.6,0,26.8,9,0
13-03-2024 05:00,24.9,38.8,24.9,51,0,0,0,3,0,26.8,9,0
13-03-2024 06:00,25.6,38.8,24.9,52.4,44.4,44.4,0,3.7,1,26.8,9,221.6
13-03-2024 07:00,28.5,38.8,24.9,44,236.1,236.1,0,4.2,1,26.8,9,1164.9
13-03-2024 08:00,31.6,38.8,24.9,34.8,416.7,419.4,0,4.1,0.994,26.8,9,2030.1
13-03-2024 09:00,34.2,38.8,24.9,29.3,647.2,650,0,3.7,0.996,26.8,9,3119.4
13-03-2024 10:00,36.3,38.8,24.9,25.8,811.1,811.1,0,3.2,1,26.8,9,3875.3
13-03-2024 11:00,37.9,38.8,24.9,23.4,880.6,883.3,0,2.7,0.997,26.7,9,4179.1
13-03-2024 12:00,38.8,38.8,24.9,21.8,877.8,877.8,0,2.3,1,26.7,9,4150
13-03-2024 13:00,39.2,39.2,24.9,21.1,755.6,794.5,0,2.1,0.951,26.7,9,3566.3
13-03-2024 14:00,39.1,39.2,24.9,20.6,597.2,652.8,0,2.1,0.915,26.7,9,2819.8
13-03-2024 15:00,38.6,39.2,24.9,20.7,380.6,450,0,1.9,0.846,26.7,9,1800.9
13-03-2024 16:00,37.5,39.2,24.9,21.5,183.3,227.8,0,1.8,0.805,26.7,9,871.4
13-03-2024 17:00,35.7,39.2,24.9,23.5,33.3,44.4,0,0.9,0.75,26.7,9,159.5
13-03-2024 18:00,34.2,39.2,24.9,25.3,0,0,0,0.8,0,26.7,9,0
13-03-2024 19:00,33.6,39.2,24.9,26.1,0,0,0,0.9,0,26.7,9,0
13-03-2024 20:00,32.6,39.2,24.9,28.5,0,0,0,1.3,0,26.6,9,0
13-03-2024 21:00,31.5,39.2,24.9,32.6,0,0,0,1.6,0,26.6,9,0
13-03-2024 22:00,30.8,39.2,24.9,37.6,0,0,0,2.5,0,26.6,9,0
13-03-2024 23:00,30.1,39.2,24.9,41.8,0,0,0,4,0,26.6,9,0
14-03-2024 00:00,29,39.2,24.9,45.9,0,0,0,4.5,0,26.6,9,0
14-03-2024 01:00,27.8,39.2,24.9,49.6,0,0,0,3.9,0,26.6,9,0
14-03-2024 02:00,26.6,39.2,24.9,53.5,0,0,0,3.1,0,26.6,9,0
14-03-2024 03:00,25.7,39.2,24.9,56.4,0,0,0,2.8,0,26.6,9,0
14-03-2024 04:00,25.3,39.2,24.9,57.9,0,0,0,2.8,0,26.6,9,0
14-03-2024 05:00,25,39.2,25,59,0,0,0,2.9,0,26.6,9,0
14-03-2024 06:00,25.2,39.2,25,57.6,44.4,47.2,0,3.3,0.941,26.6,9,222
14-03-2024 07:00,27.1,39.2,25,45.4,219.4,233.3,0,4.1,0.94,26.6,9,1088.7
14-03-2024 08:00,30,39.2,25,31.7,422.2,455.6,0,4,0.927,26.5,9,2070.4
14-03-2024 09:00,33.1,39.2,25,22.6,661.1,661.1,0,3.6,1,26.5,9,3201
14-03-2024 10:00,35.7,39.2,25,17.8,825,825,0,3.1,1,26.5,9,3951.6
14-03-2024 11:00,37.5,39.2,25,15.9,897.2,897.2,0,2.6,1,26.5,9,4265.1
14-03-2024 12:00,38.6,39.2,25,15.2,897.2,897.2,0,2.2,1,26.5,9,4245.4
14-03-2024 13:00,39.2,39.2,25,15,805.6,819.5,0,2.1,0.983,26.5,9,3802.2
14-03-2024 14:00,39.1,39.2,25,15.1,650,661.1,0,2.1,0.983,26.5,9,3069.2
14-03-2024 15:00,38.5,39.2,25,15.2,391.7,405.6,0,2.1,0.966,26.4,9,1854.2
14-03-2024 16:00,37.4,39.2,25,15.6,183.3,188.9,0,2.1,0.97,26.4,9,871.7
14-03-2024 17:00,34.6,39.2,25,17.9,33.3,33.3,0,1,1,26.4,9,160.2
14-03-2024 18:00,32.1,39.2,25,20.1,0,0,0,1.1,0,26.4,9,0
14-03-2024 19:00,31.2,39.2,25,20.8,0,0,0,1.1,0,26.4,9,0
14-03-2024 20:00,30.2,39.2,25,21.7,0,0,0,1.2,0,26.4,9,0
14-03-2024 21:00,29.1,39.2,25,22.6,0,0,0,1.2,0,26.4,9,0
14-03-2024 22:00,27.9,39.2,25,23.8,0,0,0,1.2,0,26.4,9,0
14-03-2024 23:00,26.8,39.2,25,25.3,0,0,0,1.2,0,26.4,9,0
15-03-2024 00:00,25.8,39.2,25,27.5,0,0,0,1.3,0,26.4,9,0
15-03-2024 01:00,24.8,39.2,24.8,30.9,0,0,0,1.5,0,26.4,9,0
15-03-2024 02:00,23.9,39.2,23.9,35.2,0,0,0,1.8,0,26.4,9,0
15-03-2024 03:00,23.2,39.2,23.2,39.9,0,0,0,2,0,26.3,9,0
15-03-2024 04:00,22.6,39.2,22.6,44.8,0,0,0,2.3,0,26.3,9,0
15-03-2024 05:00,22.1,39.2,22.1,48.6,0,0,0,2.5,0,26.3,9,0
15-03-2024 06:00,22.8,39.2,22.1,47.4,47.2,50,0,3.4,0.944,26.3,9,236.2
15-03-2024 07:00,25.9,39.2,22.1,36.2,236.1,238.9,0,3.4,0.988,26.3,9,1177.2
15-03-2024 08:00,30.2,39.2,22.1,24.6,455.6,463.9,0,2.8,0.982,26.3,9,2232.4
15-03-2024 09:00,33.7,39.2,22.1,19.7,672.2,677.8,0,1.7,0.992,26.3,9,3246.6
15-03-2024 10:00,36.2,39.2,22.1,18,827.8,833.3,0,0.6,0.993,26.3,9,3956.7
15-03-2024 11:00,37.9,39.2,22.1,17.7,911.1,913.9,0,0.4,0.997,26.3,9,4323.9
15-03-2024 12:00,39,39.2,22.1,17.2,911.1,916.7,0,0.6,0.994,26.3,9,4303.8
15-03-2024 13:00,39.4,39.4,22.1,16.9,808.3,836.1,0,0.9,0.967,26.2,9,3811.8
15-03-2024 14:00,39.3,39.4,22.1,16.9,636.1,675,0,1.1,0.942,26.2,9,3001
15-03-2024 15:00,38.8,39.4,22.1,17,411.1,438.9,0,1.1,0.937,26.2,9,1943.6
15-03-2024 16:00,37.8,39.4,22.1,17.6,213.9,225,0,0.9,0.951,26.2,9,1015.6
15-03-2024 17:00,36,39.4,22.1,19.5,41.7,44.4,0,0.3,0.939,26.2,9,199.5
15-03-2024 18:00,34.7,39.4,22.1,20.9,0,0,0,0.4,0,26.2,9,0
15-03-2024 19:00,33.4,39.4,22.1,22.1,0,0,0,0.7,0,26.2,9,0
15-03-2024 20:00,32.4,39.4,22.1,23.6,0,0,0,0.9,0,26.2,9,0
15-03-2024 21:00,30.8,39.4,22.1,26.3,0,0,0,0.9,0,26.2,9,0
15-03-2024 22:00,29.1,39.4,22.1,30.4,0,0,0,1,0,26.2,9,0
15-03-2024 23:00,28.4,39.4,22.1,33.7,0,0,0,1.4,0,26.1,9,0
16-03-2024 00:00,27.8,39.4,22.1,37.2,0,0,0,1.6,0,26.1,9,0
16-03-2024 01:00,27.2,39.4,22.1,39.9,0,0,0,1.2,0,26.1,9,0
16-03-2024 02:00,26.7,39.4,22.1,41.5,0,0,0,0.8,0,26.1,9,0
16-03-2024 03:00,26.2,39.4,22.1,42.7,0,0,0,1,0,26.1,9,0
16-03-2024 04:00,25.2,39.4,22.1,46,0,0,0,1.3,0,26.1,9,0
16-03-2024 05:00,24.5,39.4,22.8,49.4,0,0,0,1.8,0,26.1,9,0
16-03-2024 06:00,25.1,39.4,24.5,49.2,47.2,47.2,0,3.2,1,26.1,9,236.1
16-03-2024 07:00,27.5,39.4,24.5,39.9,219.4,230.6,0,3.7,0.951,26.1,9,1086.9
16-03-2024 08:00,31.2,39.4,24.5,29.8,444.4,447.2,0,3.2,0.994,26.1,9,2168.6
16-03-2024 09:00,34.1,39.4,24.5,25.2,680.6,680.6,0,2.9,1,26.1,9,3281.8
16-03-2024 10:00,36.3,39.4,24.5,22.8,847.2,847.2,0,2.9,1,26.1,9,4047.8
16-03-2024 11:00,37.8,39.4,24.5,21.4,938.9,941.7,0,2.7,0.997,26,9,4457.7
16-03-2024 12:00,38.9,39.4,24.5,20.4,938.9,941.7,0,2.5,0.997,26,9,4437
16-03-2024 13:00,39.3,39.3,24.5,19.7,847.2,858.3,0,2.2,0.987,26,9,3996.9
16-03-2024 14:00,39.3,39.3,24.5,19.4,697.2,708.3,0,1.8,0.984,26,9,3289.2
16-03-2024 15:00,38.7,39.3,24.5,19.7,472.2,491.7,0,1.6,0.96,26,9,2233.4
16-03-2024 16:00,37.6,39.3,24.5,20.6,225,241.7,0,1.3,0.931,26,9,1069.2
16-03-2024 17:00,35.8,39.3,24.5,22.7,44.4,47.2,0,0.6,0.941,26,9,212.6
16-03-2024 18:00,34.1,39.3,24.5,24.8,0,0,0,0.8,0,26,9,0
16-03-2024 19:00,33.2,39.3,24.5,25.5,0,0,0,1.1,0,25.9,9,0
16-03-2024 20:00,32.6,39.3,24.5,25.9,0,0,0,1.8,0,25.9,9,0
16-03-2024 21:00,32,39.3,24.5,26.6,0,0,0,3.1,0,25.9,9,0
16-03-2024 22:00,30.9,39.3,24.5,29.2,0,0,0,3.6,0,25.9,9,0
16-03-2024 23:00,29.7,39.3,24.5,33.4,0,0,0,3.4,0,25.9,9,0
17-03-2024 00:00,28.9,39.3,24.5,37.4,0,0,0,3.2,0,25.9,9,0
17-03-2024 01:00,28.3,39.3,24.5,39.6,0,0,0,2.8,0,25.9,9,0
17-03-2024 02:00,27.8,39.3,24.5,40.7,0,0,0,2.5,0,25.9,9,0
17-03-2024 03:00,27.2,39.3,24.5,41.9,0,0,0,1.9,0,25.9,9,0
17-03-2024 04:00,26.5,39.3,24.5,43.6,0,0,0,1.4,0,25.9,9,0
17-03-2024 05:00,25.9,39.3,25.1,45.4,0,0,0,1.2,0,25.8,9,0
17-03-2024 06:00,26.5,39.3,25.9,44.7,63.9,63.9,0,2.1,1,25.8,9,317.8
17-03-2024 07:00,29.1,39.3,25.9,38.2,272.2,272.2,0,3.2,1,25.8,9,1339.8
17-03-2024 08:00,32,39.3,25.9,30.7,519.4,519.4,0,4.1,1,25.8,9,2526.3
17-03-2024 09:00,34.5,39.3,25.9,25.3,736.1,736.1,0,4.2,1,25.8,9,3543.5
17-03-2024 10:00,36.5,39.3,25.9,21.6,894.5,894.5,0,4.1,1,25.8,9,4270.2
17-03-2024 11:00,38.1,39.3,25.9,18.9,963.9,963.9,0,3.9,1,25.8,9,4570.6
17-03-2024 12:00,39.1,39.3,25.9,17.2,947.2,961.1,0,3.7,0.986,25.8,9,4472.5
17-03-2024 13:00,39.5,39.5,25.9,16.2,863.9,877.8,0,3.4,0.984,25.8,9,4072.2
17-03-2024 14:00,39.5,39.5,25.9,15.6,675,713.9,0,3.1,0.946,25.7,9,3181.8
17-03-2024 15:00,38.9,39.5,25.9,15.5,452.8,486.1,0,2.9,0.931,25.7,9,2139.8
17-03-2024 16:00,37.8,39.5,25.9,15.9,216.7,236.1,0,2.6,0.918,25.7,9,1028.8
17-03-2024 17:00,35,39.5,25.9,18.2,44.4,47.2,0,1.4,0.941,25.7,9,213.3
17-03-2024 18:00,32.2,39.5,25.9,21.3,0,0,0,1.5,0,25.7,9,0
17-03-2024 19:00,31.6,39.5,25.9,22.7,0,0,0,2.3,0,25.7,9,0
17-03-2024 20:00,31.2,39.5,25.9,25,0,0,0,3.6,0,25.7,9,0
17-03-2024 21:00,30.1,39.5,25.9,29.4,0,0,0,3.6,0,25.7,9,0
17-03-2024 22:00,29,39.5,25.9,34,0,0,0,3.1,0,25.7,9,0
17-03-2024 23:00,27.9,39.5,25.9,37.3,0,0,0,2.5,0,25.7,9,0
18-03-2024 00:00,27,39.5,25.9,39.5,0,0,0,1.8,0,25.7,9,0
18-03-2024 01:00,26.4,39.5,25.9,41.5,0,0,0,1.8,0,25.6,9,0
18-03-2024 02:00,26,39.5,25.9,44.3,0,0,0,2.1,0,25.6,9,0
18-03-2024 03:00,25.5,39.5,25.5,47.7,0,0,0,2.5,0,25.6,9,0
18-03-2024 04:00,25,39.5,25,52,0,0,0,2.6,0,25.6,9,0
18-03-2024 05:00,24.4,39.5,24.4,57,0,0,0,2.6,0,25.6,9,0
18-03-2024 06:00,25,39.5,24.4,57.6,61.1,61.1,0,3.4,1,25.6,9,305.7
18-03-2024 07:00,27.6,39.5,24.4,46.5,266.7,269.4,0,4.2,0.99,25.6,9,1320.7
18-03-2024 08:00,30.9,39.5,24.4,34.4,502.8,511.1,0,4,0.984,25.6,9,2456.6
18-03-2024 09:00,33.6,39.5,24.4,28.3,708.3,722.2,0,3.8,0.981,25.6,9,3422.4
18-03-2024 10:00,35.7,39.5,24.4,24.6,858.3,877.8,0,3.5,0.978,25.6,9,4111.1
18-03-2024 11:00,37.3,39.5,24.4,22.2,916.7,938.9,0,3.2,0.976,25.5,9,4361.5
18-03-2024 12:00,38.4,39.5,24.4,20.7,913.9,938.9,0,2.9,0.973,25.5,9,4328
18-03-2024 13:00,38.8,39.5,24.4,19.9,833.3,855.6,0,2.7,0.974,25.5,9,3939.7
18-03-2024 14:00,38.8,38.9,24.4,19.6,683.3,694.4,0,2.5,0.984,25.5,9,3230.5
18-03-2024 15:00,38.3,38.8,24.4,19.5,461.1,475,0,2.2,0.971,25.5,9,2184.6
18-03-2024 16:00,37.3,38.8,24.4,20.1,216.7,230.6,0,1.9,0.94,25.5,9,1031
18-03-2024 17:00,35.4,38.8,24.4,22.1,41.7,47.2,0,0.9,0.883,25.5,9,200
18-03-2024 18:00,33.9,38.8,24.4,23.8,0,0,0,0.6,0,25.5,9,0
18-03-2024 19:00,33,38.8,24.4,24.9,0,0,0,0.7,0,25.5,9,0
18-03-2024 20:00,32.1,38.8,24.4,25.9,0,0,0,0.8,0,25.5,9,0
18-03-2024 21:00,31.6,38.8,24.4,26.2,0,0,0,1.4,0,25.4,9,0
18-03-2024 22:00,31.3,38.8,24.4,26.3,0,0,0,2.5,0,25.4,9,0
18-03-2024 23:00,30.6,38.8,24.4,27.5,0,0,0,3.3,0,25.4,9,0
19-03-2024 00:00,29.4,38.8,24.4,29.4,0,0,0,3.2,0,25.4,9,0
19-03-2024 01:00,28.7,38.8,24.4,30.6,0,0,0,2.7,0,25.4,9,0
19-03-2024 02:00,27.7,38.8,24.4,32.5,0,0,0,2,0,25.4,9,0
19-03-2024 03:00,26.5,38.8,24.4,35.7,0,0,0,1.6,0,25.4,9,0
19-03-2024 04:00,25.8,38.8,24.4,38.6,0,0,0,1.6,0,25.4,9,0
19-03-2024 05:00,25,38.8,25,41.9,0,0,0,1.7,0,25.4,9,0
19-03-2024 06:00,26,38.8,25,40.9,58.3,61.1,0,2.5,0.954,25.4,9,290.6
19-03-2024 07:00,28.9,38.8,25,34,252.8,269.4,0,2.9,0.938,25.4,9,1245.3
19-03-2024 08:00,32.2,38.8,25,26.8,491.7,494.4,0,3.1,0.995,25.3,9,2389.6
19-03-2024 09:00,34.8,38.8,25,22.8,686.1,722.2,0,3.5,0.95,25.3,9,3298.7
